id,event_key,tx_hash,wallet_address,token_mint,timestamp,date_str,side,amount_tokens,amount_sol,amount_usd,price_usd,is_airdrop,is_first_buyer,entry_delay_seconds,program_id,source_type,source_name,source_ref,fetched_at,raw_json
52,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:GPfS1bNEk3UePT381hkz7BVrbMFsKFMWe1EQYgWozJRt,,GPfS1bNEk3UePT381hkz7BVrbMFsKFMWe1EQYgWozJRt,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885620,,BUY,21052217951.15491,0.00204428,0.0,0.0,0,1,1354008,,ONCHAIN,HELIUS_RPC,52,2026-08-20 04:32:21,"""{}"""
53,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:3c44wf72kKUfvw83JLaGnt4DRYq3gS7sJ8cgJLgZEQrr,,3c44wf72kKUfvw83JLaGnt4DRYq3gS7sJ8cgJLgZEQrr,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885623,,BUY,42844613665.05774,5.00204928,0.0,0.0,0,1,1354011,,ONCHAIN,HELIUS_RPC,53,2026-08-20 04:32:21,"""{}"""
54,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:VSjpb4n4tnbEnRrE7ZpjXnEkY92npB6SBcYM1srMRFv,,VSjpb4n4tnbEnRrE7ZpjXnEkY92npB6SBcYM1srMRFv,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885630,,BUY,72280104974.0266,0.00204428,0.0,0.0,0,1,1354018,,ONCHAIN,HELIUS_RPC,54,2026-08-20 04:32:21,"""{}"""
55,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:DpWn9KWaEy843dnd7J6thGmVADAjQZogtG4tyk7uoBvR,,DpWn9KWaEy843dnd7J6thGmVADAjQZogtG4tyk7uoBvR,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885660,,BUY,16707063617.62603,2.00204928,0.0,0.0,0,1,1354048,,ONCHAIN,HELIUS_RPC,55,2026-08-20 04:32:22,"""{}"""
56,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:A6X1KdDW3LbmKQQgsLZSqpWP8DiAopyV19mRvnw1qZAK,,A6X1KdDW3LbmKQQgsLZSqpWP8DiAopyV19mRvnw1qZAK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885706,,BUY,7618371233.52884,1.00204928,0.0,0.0,0,1,1354094,,ONCHAIN,HELIUS_RPC,56,2026-08-20 04:32:22,"""{}"""
57,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:Dzma9FM16mhvHXyhc5XNuKGq7UdgoNN3KHVcRVUDFW7D,,Dzma9FM16mhvHXyhc5XNuKGq7UdgoNN3KHVcRVUDFW7D,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885732,,BUY,722409427.20108,0.10204928,0.0,0.0,0,1,1354120,,ONCHAIN,HELIUS_RPC,57,2026-08-20 04:32:22,"""{}"""
58,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:2jVEfeBRFs5dQnyx6hfMoe5uiWXnLb1crSUFo7mhaUbz,,2jVEfeBRFs5dQnyx6hfMoe5uiWXnLb1crSUFo7mhaUbz,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885752,,BUY,6766198920.72117,1.00204928,0.0,0.0,0,1,1354140,,ONCHAIN,HELIUS_RPC,58,2026-08-20 04:32:22,"""{}"""
59,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:8ELKSw4cG3HU3ewtQeTuChe3oofMsqAiPKUrYdEG2A2s,,8ELKSw4cG3HU3ewtQeTuChe3oofMsqAiPKUrYdEG2A2s,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885778,,BUY,3717987528.26043,0.50204928,0.0,0.0,0,1,1354166,,ONCHAIN,HELIUS_RPC,59,2026-08-20 04:32:22,"""{}"""
60,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:Fjswd2XtU3vV11Ncr3PAFAB7ocfDKJgcbn3tATynMcw9,,Fjswd2XtU3vV11Ncr3PAFAB7ocfDKJgcbn3tATynMcw9,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885799,,BUY,6766057337.34921,0.00204428,0.0,0.0,0,1,1354187,,ONCHAIN,HELIUS_RPC,60,2026-08-20 04:32:23,"""{}"""
61,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:3FHRbUn4TvtLFc8K9FCsLX3oftnzF7oZKmPwKKAMtTpM,,3FHRbUn4TvtLFc8K9FCsLX3oftnzF7oZKmPwKKAMtTpM,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885823,,BUY,4227573366.44498,0.00204428,0.0,0.0,0,1,1354211,,ONCHAIN,HELIUS_RPC,61,2026-08-20 04:32:23,"""{}"""
62,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:AthuGMLKuf3efPZxKwiPReUqZbqJykTM7NvjhBgN5QCp,,AthuGMLKuf3efPZxKwiPReUqZbqJykTM7NvjhBgN5QCp,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885865,,BUY,13239460056.074,0.00204428,0.0,0.0,0,1,1354253,,ONCHAIN,HELIUS_RPC,62,2026-08-20 04:32:23,"""{}"""
63,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:HgezRRAHiX1TiETuSF6skaXKwXj484Jgw8kRKR35Mfqp,,HgezRRAHiX1TiETuSF6skaXKwXj484Jgw8kRKR35Mfqp,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885871,,BUY,700437347.38567,0.10204928,0.0,0.0,0,1,1354259,,ONCHAIN,HELIUS_RPC,63,2026-08-20 04:32:23,"""{}"""
64,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:FuNzwYsXyY3EaT6iPg4PNT6NwnWEtBHtBgv4U1TzybLd,,FuNzwYsXyY3EaT6iPg4PNT6NwnWEtBHtBgv4U1TzybLd,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671885997,,BUY,1216601436.14277,0.20204928,0.0,0.0,0,1,1354385,,ONCHAIN,HELIUS_RPC,64,2026-08-20 04:32:23,"""{}"""
65,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:FAiPkxiuFoEYCk1BuU6a5eyoTXZ33T2zVPQKkYqJ2EUB,,FAiPkxiuFoEYCk1BuU6a5eyoTXZ33T2zVPQKkYqJ2EUB,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886046,,BUY,32786820.56827,0.00204428,0.0,0.0,0,1,1354434,,ONCHAIN,HELIUS_RPC,65,2026-08-20 04:32:24,"""{}"""
66,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:7XTNWzEsHwNuHnRzeGd9sP8j7PMMk4w2tabihc5jyfeX,,7XTNWzEsHwNuHnRzeGd9sP8j7PMMk4w2tabihc5jyfeX,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886112,,BUY,147089293.91808,0.00204428,0.0,0.0,0,1,1354500,,ONCHAIN,HELIUS_RPC,66,2026-08-20 04:32:24,"""{}"""
67,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:BZTx18qmTDC4ivNaKwy3giSdqHUtDqsCAwSBtf1Gffym,,BZTx18qmTDC4ivNaKwy3giSdqHUtDqsCAwSBtf1Gffym,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886118,,BUY,604500405.73143,0.10204928,0.0,0.0,0,1,1354506,,ONCHAIN,HELIUS_RPC,67,2026-08-20 04:32:24,"""{}"""
68,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:AZdp1CDEbRhQYyGSU7UTgj7BKUMcjE6Rxn4KUU39UBoF,,AZdp1CDEbRhQYyGSU7UTgj7BKUMcjE6Rxn4KUU39UBoF,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886263,,BUY,598017.31917,0.00214928,0.0,0.0,0,1,1354651,,ONCHAIN,HELIUS_RPC,68,2026-08-20 04:32:24,"""{}"""
69,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:315N6qxGHZoz7d5RQHDzh6B9XRAwebSY8R3fSYBrsVAH,,315N6qxGHZoz7d5RQHDzh6B9XRAwebSY8R3fSYBrsVAH,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886399,,BUY,5961.02989,0.00204428,0.0,0.0,0,1,1354787,,ONCHAIN,HELIUS_RPC,69,2026-08-20 04:32:25,"""{}"""
70,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:DXdn1XL725hLPvrPishCXyFQe383hVBo7a7ME75Wckzo,,DXdn1XL725hLPvrPishCXyFQe383hVBo7a7ME75Wckzo,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886493,,BUY,60007023.72705,0.01204928,0.0,0.0,0,1,1354881,,ONCHAIN,HELIUS_RPC,70,2026-08-20 04:32:26,"""{}"""
71,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:HstHFQfBeG5MRWoKzRyyrahz5KsFV28zb9naRNF1htNC,,HstHFQfBeG5MRWoKzRyyrahz5KsFV28zb9naRNF1htNC,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886752,,BUY,4778.256,0.00204428,0.0,0.0,0,1,1355140,,ONCHAIN,HELIUS_RPC,71,2026-08-20 04:32:26,"""{}"""
73,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:EHKygYJuZA4H1zcU3hQxdn12fReMh2txqgG67sU8BcMV,,EHKygYJuZA4H1zcU3hQxdn12fReMh2txqgG67sU8BcMV,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886858,,BUY,537.56267,0.00204937,0.0,0.0,0,1,1355246,,ONCHAIN,HELIUS_RPC,73,2026-08-20 04:32:26,"""{}"""
74,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:GdupnmMVA9cD8zp96KNqKMASmHGuNEyaF65inTieUwdQ,,GdupnmMVA9cD8zp96KNqKMASmHGuNEyaF65inTieUwdQ,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886938,,BUY,1530252608.89994,0.25204928,0.0,0.0,0,1,1355326,,ONCHAIN,HELIUS_RPC,74,2026-08-20 04:32:27,"""{}"""
75,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:8bYJYRXkV2cUUzkENdUjUDBtiPDtA54FgvPvuo11HSKg,,8bYJYRXkV2cUUzkENdUjUDBtiPDtA54FgvPvuo11HSKg,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671886944,,BUY,1000000064.51787,0.00204428,0.0,0.0,0,1,1355332,,ONCHAIN,HELIUS_RPC,75,2026-08-20 04:32:27,"""{}"""
76,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:282ZEkxUchvtNufrBrHP5vMBCn6SkFoucnV4Af7oVHhp,,282ZEkxUchvtNufrBrHP5vMBCn6SkFoucnV4Af7oVHhp,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887068,,BUY,59886593.79016,0.01204928,0.0,0.0,0,1,1355456,,ONCHAIN,HELIUS_RPC,76,2026-08-20 04:32:27,"""{}"""
77,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:CzEb18auLYGY5F3UaeFCS7n41VoBZYkC1w41TkxorA4F,,CzEb18auLYGY5F3UaeFCS7n41VoBZYkC1w41TkxorA4F,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887075,,BUY,59853526.06196,0.01204928,0.0,0.0,0,1,1355463,,ONCHAIN,HELIUS_RPC,77,2026-08-20 04:32:27,"""{}"""
78,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:7cbBKmZgtUqDxLUNgcRiH8Zi2QwWUmhGvobh9ysVwCGw,,7cbBKmZgtUqDxLUNgcRiH8Zi2QwWUmhGvobh9ysVwCGw,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887202,,BUY,775706.36616,0.00204428,0.0,0.0,0,1,1355590,,ONCHAIN,HELIUS_RPC,78,2026-08-20 04:32:27,"""{}"""
79,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:AdNweQN7i12uoaPNNJFdmk8DvQC4joGdkWtfCv1dsJVf,,AdNweQN7i12uoaPNNJFdmk8DvQC4joGdkWtfCv1dsJVf,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887348,,BUY,597967.93153,0.00214928,0.0,0.0,0,1,1355736,,ONCHAIN,HELIUS_RPC,79,2026-08-20 04:32:28,"""{}"""
81,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:NMnh1gSaTYLhZjadfJ5haaj4wGSVRnTGk1gXjTgMpfe,,NMnh1gSaTYLhZjadfJ5haaj4wGSVRnTGk1gXjTgMpfe,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887443,,BUY,435352.31981,0.00204428,0.0,0.0,0,1,1355831,,ONCHAIN,HELIUS_RPC,81,2026-08-20 04:32:28,"""{}"""
82,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:GbDBjo2D81gPKcHrNiDwBgNoyiu8HNesiLfAanraLLWa,,GbDBjo2D81gPKcHrNiDwBgNoyiu8HNesiLfAanraLLWa,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887570,,BUY,80605.46996,0.00204428,0.0,0.0,0,1,1355958,,ONCHAIN,HELIUS_RPC,82,2026-08-20 04:32:28,"""{}"""
83,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:3xhp7QEg9MkmeW6Zo2Rg324k9hBZpphhr84QgnJ5Kmid,,3xhp7QEg9MkmeW6Zo2Rg324k9hBZpphhr84QgnJ5Kmid,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887601,,BUY,609517.64924,0.00204428,0.0,0.0,0,1,1355989,,ONCHAIN,HELIUS_RPC,83,2026-08-20 04:32:28,"""{}"""
84,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:2ipgXLPtdP8mYSm7SgsoMhDQDjYTJZ7jBy41ZyUqVMQi,,2ipgXLPtdP8mYSm7SgsoMhDQDjYTJZ7jBy41ZyUqVMQi,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887764,,BUY,377466.99108,0.00204428,0.0,0.0,0,1,1356152,,ONCHAIN,HELIUS_RPC,84,2026-08-20 04:32:29,"""{}"""
85,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:Bjx9vj94dT3peMsG79yyDm2oKcKVugMGmbYR349gG2ep,,Bjx9vj94dT3peMsG79yyDm2oKcKVugMGmbYR349gG2ep,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887783,,BUY,281416.15456,0.00204428,0.0,0.0,0,1,1356171,,ONCHAIN,HELIUS_RPC,85,2026-08-20 04:32:29,"""{}"""
86,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:EzgtyFLJ1T9aGMaWb7KT4HNXa1nAePvuDobAPQpd5hB2,,EzgtyFLJ1T9aGMaWb7KT4HNXa1nAePvuDobAPQpd5hB2,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887934,,BUY,43.34754,0.00204929,0.0,0.0,0,1,1356322,,ONCHAIN,HELIUS_RPC,86,2026-08-20 04:32:29,"""{}"""
87,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:9ssN2iJaiDZMUvpv2o4AJk3FjBHYUrBzaDU78fezTXy2,,9ssN2iJaiDZMUvpv2o4AJk3FjBHYUrBzaDU78fezTXy2,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671887994,,BUY,913446.59364,0.00204428,0.0,0.0,0,1,1356382,,ONCHAIN,HELIUS_RPC,87,2026-08-20 04:32:29,"""{}"""
88,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:CRFLd7FSyDnbadmr8Q8xYYv8DCD8U9atNGmV9CvviCE7,,CRFLd7FSyDnbadmr8Q8xYYv8DCD8U9atNGmV9CvviCE7,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671888044,,BUY,408444.67219,0.00204428,0.0,0.0,0,1,1356432,,ONCHAIN,HELIUS_RPC,88,2026-08-20 04:32:30,"""{}"""
89,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:7T6NnAHYUwu7EAj5yuAWtc8WGgzA7WmZPMqqmhGTe2No,,7T6NnAHYUwu7EAj5yuAWtc8WGgzA7WmZPMqqmhGTe2No,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671888135,,BUY,4277752.5118,0.00304928,0.0,0.0,0,1,1356523,,ONCHAIN,HELIUS_RPC,89,2026-08-20 04:32:30,"""{}"""
90,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:9QuPGW1q9YJ76qMKntWzjuqVnKruqX7Yyj9LcpJyfpeP,,9QuPGW1q9YJ76qMKntWzjuqVnKruqX7Yyj9LcpJyfpeP,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671888229,,BUY,1078470.04,5e-06,0.0,0.0,0,1,1356617,,ONCHAIN,HELIUS_RPC,90,2026-08-20 04:32:30,"""{}"""
91,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:7D98ftfkpUBvBZe5WHHMS2h6Nd44NAfRZZ36o7T3Jmhz,,7D98ftfkpUBvBZe5WHHMS2h6Nd44NAfRZZ36o7T3Jmhz,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671888235,,BUY,3.88576,0.002049282,0.0,0.0,0,1,1356623,,ONCHAIN,HELIUS_RPC,91,2026-08-20 04:32:30,"""{}"""
93,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:GqHFrR4CJw3dxeCM5yx6Fzfqf3zNmDZXdSX1ZTib12TG,,GqHFrR4CJw3dxeCM5yx6Fzfqf3zNmDZXdSX1ZTib12TG,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671888450,,BUY,38025.46824,0.00205928,0.0,0.0,0,1,1356838,,ONCHAIN,HELIUS_RPC,93,2026-08-20 04:32:31,"""{}"""
94,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:8LFPJrFXTsKCQB5Ams9CsxPWiVMJvgGC1xj9m4FGxFuS,,8LFPJrFXTsKCQB5Ams9CsxPWiVMJvgGC1xj9m4FGxFuS,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671888698,,BUY,32409637.0777,0.01204928,0.0,0.0,0,1,1357086,,ONCHAIN,HELIUS_RPC,94,2026-08-20 04:32:31,"""{}"""
95,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:8ezhEMGqPNXZqkRemRiTbSP2QW4rUpJZc7sGAzUjgQVR,,8ezhEMGqPNXZqkRemRiTbSP2QW4rUpJZc7sGAzUjgQVR,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671889118,,BUY,1252270.4427,0.00204428,0.0,0.0,0,1,1357506,,ONCHAIN,HELIUS_RPC,95,2026-08-20 04:32:31,"""{}"""
97,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:5P6n5omLbLbP4kaPGL8etqQAHEx2UCkaUyvjLDnwV4EY,,5P6n5omLbLbP4kaPGL8etqQAHEx2UCkaUyvjLDnwV4EY,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671889562,,BUY,285.25849000000744,0.00204428,0.0,0.0,0,1,1357950,,ONCHAIN,HELIUS_RPC,97,2026-08-20 04:32:32,"""{}"""
98,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:5w2oS9HqjFejS6Dq5B28Byjg2Dpiq4w3ymnbF17RSnfp,,5w2oS9HqjFejS6Dq5B28Byjg2Dpiq4w3ymnbF17RSnfp,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671889696,,BUY,35750.14338,0.00206928,0.0,0.0,0,1,1358084,,ONCHAIN,HELIUS_RPC,98,2026-08-20 04:32:32,"""{}"""
99,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:AqLVvEFT2tAsMvsSW6eXXdCJjwdiHz1248r1dyPYGE65,,AqLVvEFT2tAsMvsSW6eXXdCJjwdiHz1248r1dyPYGE65,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671890108,,BUY,447553.32851,0.00204428,0.0,0.0,0,1,1358496,,ONCHAIN,HELIUS_RPC,99,2026-08-20 04:32:33,"""{}"""
100,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:6a5W6mZoDjMCrYAgZLYs3Hh3HE5bifhY8S4Zj9j8ipna,,6a5W6mZoDjMCrYAgZLYs3Hh3HE5bifhY8S4Zj9j8ipna,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671890126,,BUY,185912.57919,0.00204428,0.0,0.0,0,1,1358514,,ONCHAIN,HELIUS_RPC,100,2026-08-20 04:32:33,"""{}"""
101,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:AaFcaERiNt55sw4LBerkx5Ji5wLQkYrQ4KYFFzwjDbim,,AaFcaERiNt55sw4LBerkx5Ji5wLQkYrQ4KYFFzwjDbim,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671890693,,BUY,502733.91898,0.002693116,0.0,0.0,0,1,1359081,,ONCHAIN,HELIUS_RPC,101,2026-08-20 04:32:33,"""{}"""
102,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:9erV76aa4qAkHeTkdRDg8ew47EZXADDKteLWrX9UnU3K,,9erV76aa4qAkHeTkdRDg8ew47EZXADDKteLWrX9UnU3K,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671890768,,BUY,2469583.2084,0.00478414,0.0,0.0,0,1,1359156,,ONCHAIN,HELIUS_RPC,102,2026-08-20 04:32:33,"""{}"""
103,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:ihG5Ck3oDMoG6pfFVxTfawNxkxgFQ4yn9sMCmwBZ4UH,,ihG5Ck3oDMoG6pfFVxTfawNxkxgFQ4yn9sMCmwBZ4UH,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671890898,,BUY,66000000.0,5e-06,0.0,0.0,0,1,1359286,,ONCHAIN,HELIUS_RPC,103,2026-08-20 04:32:34,"""{}"""
104,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:DabuiHKtnSGnNZZatNJucEgUXeo4EjKcjwvxkS4D11KL,,DabuiHKtnSGnNZZatNJucEgUXeo4EjKcjwvxkS4D11KL,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671891802,,BUY,7610836.8459,0.00204428,0.0,0.0,0,1,1360190,,ONCHAIN,HELIUS_RPC,104,2026-08-20 04:32:34,"""{}"""
105,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:5VwpSxNSKzBVbyXnuzQBFgx2iGvJxoeSYbHYbhm4YkBP,,5VwpSxNSKzBVbyXnuzQBFgx2iGvJxoeSYbHYbhm4YkBP,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671891853,,BUY,274369.70369,0.029704447,0.0,0.0,0,1,1360241,,ONCHAIN,HELIUS_RPC,105,2026-08-20 04:32:34,"""{}"""
106,HELIUS_FIRST_BUYERS:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263:None:3nbLFAFrvLTyXe3R8kjHYnN2F4vBBSvk6Nsh4EutZRij,,3nbLFAFrvLTyXe3R8kjHYnN2F4vBBSvk6Nsh4EutZRij,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1671891982,,BUY,7610836.8459,5e-06,0.0,0.0,0,1,1360370,,ONCHAIN,HELIUS_RPC,106,2026-08-20 04:32:34,"""{}"""
